order_id,warehouse_id,delivery_date,user_id
1797772,5,2020-02-10,635951
1797773,2,2020-02-10,750590
1797774,6,2020-02-10,749176
1797775,6,2020-02-10,75946
1797776,2,2020-02-10,619022
1797777,5,2020-02-10,763364
1797778,6,2020-02-10,509920
1797779,6,2020-02-10,624536
1797780,5,2020-02-10,513708
1797781,2,2020-02-11,679054
1797782,6,2020-02-11,708621
1797783,2,2020-02-10,529085
1797784,1,2020-02-10,241401
1797785,6,2020-02-10,712319
1797786,1,2020-02-10,472249
1797787,2,2020-02-11,704663
1797788,2,2020-02-10,434266
1797789,5,2020-02-10,531441
1797790,6,2020-02-10,763385
1797791,6,2020-02-10,108711
1797792,2,2020-02-10,496529
1797793,5,2020-02-10,456113
1797794,1,2020-02-10,749324
1797795,5,2020-02-10,283824
1797796,3,2020-02-10,763386
1797797,5,2020-02-10,285670
1797798,6,2020-02-10,95672
1797799,6,2020-02-10,190950
1797800,6,2020-02-15,315643
1797801,6,2020-02-10,582667
1797802,6,2020-02-10,432668
1797803,5,2020-02-10,502084
1797804,2,2020-02-11,763389
1797805,2,2020-02-11,594269
1797806,2,2020-02-10,219076
1797807,1,2020-02-10,721614
1797808,6,2020-02-13,223274
1797809,6,2020-02-10,632765
1797810,6,2020-02-11,492731
1797811,2,2020-02-10,201344
1797812,6,2020-02-11,163728
1797813,2,2020-02-10,640467
1797814,2,2020-02-10,210156
1797815,6,2020-02-10,624932
1797816,5,2020-02-10,763392
1797817,1,2020-02-10,763387
1797818,6,2020-02-11,719896
1797819,6,2020-02-15,682485
1797820,3,2020-02-10,472445
1797821,6,2020-02-10,268015
1797822,5,2020-02-10,169740
1797823,1,2020-02-10,673146
1797824,6,2020-02-10,276274
1797825,1,2020-02-11,648329
1797826,6,2020-02-11,288867
1797827,5,2020-02-10,763357
1797828,6,2020-02-10,704463
1797829,5,2020-02-10,137893
1797830,6,2020-02-15,733322
1797831,2,2020-02-10,700448
1797832,1,2020-02-11,45892
1797833,2,2020-02-10,611681
1797834,1,2020-02-10,377506
1797835,6,2020-02-10,763119
1797836,6,2020-02-10,592117
1797837,2,2020-02-11,354443
1797838,2,2020-02-10,138087
1797839,2,2020-02-15,754834
1797840,2,2020-02-10,556322
1797841,1,2020-02-10,113009
1797842,2,2020-02-15,593384
1797843,5,2020-02-10,107293
1797844,2,2020-02-10,573135
1797845,3,2020-02-10,555285
1797846,3,2020-02-10,700457
1797847,6,2020-02-11,141518
1797848,1,2020-02-10,737271
1797849,5,2020-02-18,612876
1797850,1,2020-02-10,140096
1797851,1,2020-02-10,501537
1797852,1,2020-02-10,187106
1797853,2,2020-02-15,608280
1797854,6,2020-02-10,592576
1797855,5,2020-02-10,17688
1797856,2,2020-02-10,151029
1797857,3,2020-02-10,750459
1797858,2,2020-02-10,110628
1797859,5,2020-02-10,763396
1797860,6,2020-02-14,728340
1797861,6,2020-02-26,1495
1797862,1,2020-02-10,516567
1797863,5,2020-02-10,692297
1797864,1,2020-02-13,243525
1797865,5,2020-02-12,558119
1797866,2,2020-02-13,227500
1797867,6,2020-02-10,678288
1797868,5,2020-02-10,726582
1797869,3,2020-02-10,763395
1797870,1,2020-02-10,763394
1797871,1,2020-02-10,495427
1797872,6,2020-02-10,763383
1797873,2,2020-02-10,763320
1797874,5,2020-02-11,757594
1797875,1,2020-02-10,454246
1797876,2,2020-02-10,588166
1797877,5,2020-02-10,763398
1797878,1,2020-02-10,606594
1797879,2,2020-02-12,615048
1797880,5,2020-02-10,585051
1797881,5,2020-02-10,663605
1797882,3,2020-02-10,552069
1797883,1,2020-02-10,714419
1797884,6,2020-02-10,736420
1797885,1,2020-02-10,734235
1797886,6,2020-02-16,634910
1797887,1,2020-02-15,501058
1797888,6,2020-02-15,621484
1797889,6,2020-02-12,731529
1797890,6,2020-02-11,762288
1797891,2,2020-02-10,325167
1797892,6,2020-02-15,602669
1797893,5,2020-02-11,560608
1797894,6,2020-02-10,704935
1797895,5,2020-02-10,462999
1797896,2,2020-02-22,763397
1797897,6,2020-02-13,602080
1797898,6,2020-02-10,513795
1797899,5,2020-02-10,763400
1797900,1,2020-02-10,552306
1797901,6,2020-02-15,14459
1797902,1,2020-02-10,703652
1797903,1,2020-02-10,763388
1797904,6,2020-02-15,622135
1797905,5,2020-02-11,372438
1797906,4,2020-02-09,424081
1797907,2,2020-02-11,100196
1797908,6,2020-02-14,515250
1797909,2,2020-02-10,636660
1797910,5,2020-02-10,654297
1797911,6,2020-02-12,486812
1797912,3,2020-02-10,362833
1797913,1,2020-02-10,66364
1797914,2,2020-02-13,326236
1797915,2,2020-02-15,619678
1797916,1,2020-02-13,746345
1797917,5,2020-02-11,733125
1797918,6,2020-02-10,581734
1797919,2,2020-02-12,737334
1797920,5,2020-02-10,708354
1797922,2,2020-02-10,112162
1797923,2,2020-02-10,161030
1797925,6,2020-02-10,565645
1797926,6,2020-02-10,633104
1797927,1,2020-02-15,699955
1797928,5,2020-02-12,535794
1797929,6,2020-02-12,577691
1797930,5,2020-02-10,163621
1797931,2,2020-02-11,532764
1797932,2,2020-02-10,654067
1797933,5,2020-02-12,677961
1797934,6,2020-02-15,269587
1797935,1,2020-02-11,521787
1797936,1,2020-02-12,763404
1797938,6,2020-02-10,500932
1797939,5,2020-02-14,322057
1797940,4,2020-02-09,763407
1797942,2,2020-02-10,726979
1797943,3,2020-02-10,763402
1797944,3,2020-02-10,666236
1797945,6,2020-02-10,225464
1797946,5,2020-02-10,568895
1797947,5,2020-02-14,677847
1797948,2,2020-02-15,330935
1797949,3,2020-02-10,762998
1797950,6,2020-02-10,119567
1797951,2,2020-02-10,627824
1797952,5,2020-02-10,605079
1797953,2,2020-02-10,216450
1797954,6,2020-02-10,538201
1797955,5,2020-02-10,763403
1797956,6,2020-02-10,763106
1797957,5,2020-02-10,763410
1797958,6,2020-02-10,732731
1797959,6,2020-02-10,739460
1797960,6,2020-02-10,718988
1797961,5,2020-02-10,763411
1797962,2,2020-02-11,763408
1797963,6,2020-02-10,694872
1797964,1,2020-02-10,663828
1797965,2,2020-02-10,381264
1797966,5,2020-02-10,549047
1797967,5,2020-02-10,740789
1797968,5,2020-02-10,112711
1797969,6,2020-02-10,108711
1797970,5,2020-02-10,763412
1797971,5,2020-02-13,648605
1797972,5,2020-02-10,696017
1797973,2,2020-02-10,570952
1797974,6,2020-02-11,534190
1797975,1,2020-02-10,763358
1797976,6,2020-02-10,677768
1797977,5,2020-02-10,748039
1797978,2,2020-02-15,491658
1797979,2,2020-02-10,548929
1797980,6,2020-02-10,285364
1797981,6,2020-02-12,684127
1797982,6,2020-02-10,602966
1797983,1,2020-02-10,108116
1797984,2,2020-02-12,263527
1797985,1,2020-02-10,420035
1797986,5,2020-02-10,763418
1797987,2,2020-02-11,521909
1797988,2,2020-02-15,433626
1797989,2,2020-02-10,623107
1797990,6,2020-02-10,515047
1797991,2,2020-02-15,499334
1797992,6,2020-02-10,352626
1797993,6,2020-02-15,442251
1797994,6,2020-02-13,732115
1797995,5,2020-02-10,753595
1797996,2,2020-02-15,370274
1797997,5,2020-02-10,485417
1797998,6,2020-02-10,763420
1797999,1,2020-02-15,527322
1798000,5,2020-02-10,711032
1798001,6,2020-02-10,749383
1798002,2,2020-02-12,614900
1798003,5,2020-02-14,723793
1798004,6,2020-02-10,667364
1798005,1,2020-02-10,518765
1798006,5,2020-02-10,685356
1798007,2,2020-02-10,743396
1798008,1,2020-02-10,638463
1798009,12,2020-02-09,763413
1798010,1,2020-02-10,566872
1798011,6,2020-02-15,159895
1798012,6,2020-02-14,204501
1798013,1,2020-02-10,620282
1798014,6,2020-02-11,750365
1798015,6,2020-02-10,521196
1798016,2,2020-02-12,69324
1798017,5,2020-02-10,671971
1798018,6,2020-02-10,500649
1798019,1,2020-02-10,127000
1798020,6,2020-02-10,665055
1798021,5,2020-02-10,628280
1798022,5,2020-02-10,153551
1798023,5,2020-02-10,69343
1798024,5,2020-02-12,323849
1798026,2,2020-02-10,516141
1798027,2,2020-02-15,456717
1798028,2,2020-02-10,621326
1798029,6,2020-02-10,458697
1798030,5,2020-02-15,620313
1798031,1,2020-02-14,540600
1798032,5,2020-02-13,754885
1798033,2,2020-02-15,295624
1798034,5,2020-02-10,763140
1798035,6,2020-02-10,35558
1798036,5,2020-02-10,541040
1798037,1,2020-02-10,69597
1798038,5,2020-02-10,513988
1798039,6,2020-02-10,663051
1798040,3,2020-02-10,505394
1798041,5,2020-02-10,121236
1798042,2,2020-02-15,598397
1798043,5,2020-02-13,590347
1798044,6,2020-02-10,712955
1798045,6,2020-02-10,716321
1798046,6,2020-02-10,69096
1798047,5,2020-02-10,453884
1798048,5,2020-02-10,58790
1798049,6,2020-02-10,305939
1798050,2,2020-02-10,278882
1798051,2,2020-02-10,762056
1798052,6,2020-02-10,196687
1798053,5,2020-02-10,590062
1798054,6,2020-02-11,25414
1798055,1,2020-02-10,158965
1798056,5,2020-02-14,692358
1798057,2,2020-02-12,282379
1798058,1,2020-02-10,739022
1798059,5,2020-02-10,504174
1798060,5,2020-02-10,477742
1798061,5,2020-02-10,229840
1798062,6,2020-02-10,762721
1798063,6,2020-02-10,763424
1798064,2,2020-02-11,608106
1798065,2,2020-02-10,763414
1798066,2,2020-02-12,493526
1798067,5,2020-02-10,259243
1798068,2,2020-02-10,501815
1798070,2,2020-02-11,505202
1798071,2,2020-02-13,573514
1798072,5,2020-02-10,763427
1798073,6,2020-02-10,198826
1798074,2,2020-02-10,678634
1798075,5,2020-02-15,281813
1798076,2,2020-02-25,164527
1798077,5,2020-02-10,685165
1798078,6,2020-02-15,554216
1798079,5,2020-02-15,43446
1798080,5,2020-02-10,297032
1798081,6,2020-02-10,518788
1798082,5,2020-02-10,763416
1798083,5,2020-02-10,487571
1798084,6,2020-02-10,658077
1798085,3,2020-02-10,763409
1798086,5,2020-02-11,734547
1798087,5,2020-02-10,763374
1798088,6,2020-02-11,207562
1798089,5,2020-02-11,663353
1798090,5,2020-02-10,633299
1798091,5,2020-02-10,487845
1798092,2,2020-02-16,469520
1798093,3,2020-02-10,232137
1798094,5,2020-02-10,437232
1798095,1,2020-02-11,709059
1798096,5,2020-02-10,763429
1798097,2,2020-02-10,222099
1798098,1,2020-02-15,215461
1798099,6,2020-02-10,585019
1798100,2,2020-02-11,754995
1798101,1,2020-02-10,571121
1798102,2,2020-02-16,467462
1798103,5,2020-02-10,615387
1798104,2,2020-02-10,642164
1798105,1,2020-02-10,32098
1798106,2,2020-02-16,688763
1798107,5,2020-02-15,526311
1798108,5,2020-02-11,420650
1798109,5,2020-02-10,741761
1798110,1,2020-02-10,429730
1798111,3,2020-02-10,401631
1798112,2,2020-02-20,519835
1798113,2,2020-02-12,703361
1798114,2,2020-02-10,642164
1798115,2,2020-02-10,578663
1798116,2,2020-02-10,725901
1798117,5,2020-02-21,590347
1798118,6,2020-02-10,713080
1798119,5,2020-02-10,571612
1798120,1,2020-02-10,86361
1798121,5,2020-02-10,132130
1798122,2,2020-02-10,595910
1798123,5,2020-02-11,708558
1798124,6,2020-02-15,465919
1798125,2,2020-02-10,469211
1798126,6,2020-02-10,25462
1798127,5,2020-02-10,496793
1798128,2,2020-02-10,701016
1798129,5,2020-02-10,81832
1798130,6,2020-02-15,763428
1798131,5,2020-02-10,606825
1798132,5,2020-02-10,308281
1798133,6,2020-02-11,690826
1798134,5,2020-02-11,65293
1798135,6,2020-02-11,761769
1798136,6,2020-02-10,284796
1798137,5,2020-02-10,577204
1798138,6,2020-02-14,763436
1798139,6,2020-02-11,569992
1798140,6,2020-02-10,273990
1798141,1,2020-02-10,721708
1798142,1,2020-02-10,356882
1798143,6,2020-02-11,754256
1798144,6,2020-02-10,689569
1798145,2,2020-02-15,358714
1798146,2,2020-02-10,506216
1798147,1,2020-02-10,736705
1798148,6,2020-02-10,763383
1798149,1,2020-02-10,746311
1798150,6,2020-02-10,763377
1798151,1,2020-02-10,553880
1798152,5,2020-02-10,527380
1798153,6,2020-02-10,605500
1798154,1,2020-02-10,726735
1798155,6,2020-02-10,222147
1798156,5,2020-02-10,615682
1798157,6,2020-02-10,650825
1798158,1,2020-02-10,690404
1798159,1,2020-02-10,704895
1798160,3,2020-02-15,6522
1798161,6,2020-02-10,36881
1798162,6,2020-02-15,10241
1798163,5,2020-02-11,614107
1798164,6,2020-02-10,286118
1798165,6,2020-02-10,754109
1798166,6,2020-02-10,652449
1798167,2,2020-02-10,501522
1798168,5,2020-02-10,252395
1798169,3,2020-02-10,763023
1798170,5,2020-02-15,740274
1798171,5,2020-02-10,183370
1798172,6,2020-02-10,742232
1798173,5,2020-02-15,537573
1798174,1,2020-02-10,687013
1798175,2,2020-02-10,234305
1798176,6,2020-02-10,134673
1798177,2,2020-02-15,757833
1798178,2,2020-02-10,286572
1798179,2,2020-02-10,713359
1798180,2,2020-02-10,454995
1798181,1,2020-02-10,712088
1798182,2,2020-02-10,110250
1798183,2,2020-02-10,168629
1798184,6,2020-02-10,165653
1798185,6,2020-02-10,258600
1798186,2,2020-02-15,553728
1798187,2,2020-02-25,520605
1798188,1,2020-02-10,83695
1798189,6,2020-02-10,547133
1798190,5,2020-02-10,100363
1798191,5,2020-02-12,648630
1798192,6,2020-02-12,112673
1798193,3,2020-02-12,681278
1798194,2,2020-02-11,516747
1798195,2,2020-02-12,514212
1798196,5,2020-02-15,164798
1798197,5,2020-02-11,763260
1798198,6,2020-02-10,149851
1798199,5,2020-02-10,727804
1798200,2,2020-02-10,763439
1798201,2,2020-02-11,529770
1798202,2,2020-02-10,195467
1798203,3,2020-02-10,763422
1798204,6,2020-02-15,310570
1798205,6,2020-02-15,577691
1798206,1,2020-02-10,542447
1798207,5,2020-02-15,287866
1798208,5,2020-02-12,431139
1798209,1,2020-02-11,272088
1798210,1,2020-02-11,666801
1798211,5,2020-02-10,552949
1798212,6,2020-02-10,682549
1798213,6,2020-02-10,646780
1798214,6,2020-02-10,694877
1798215,2,2020-02-10,763441
1798216,6,2020-02-10,718851
1798217,2,2020-02-11,732826
1798218,1,2020-02-10,49608
1798219,6,2020-02-12,594292
1798220,6,2020-02-10,260282
1798221,5,2020-02-16,507659
1798222,5,2020-02-10,496357
1798223,2,2020-02-10,695917
1798224,5,2020-02-10,728977
1798225,2,2020-02-10,629729
1798226,5,2020-02-10,450053
1798227,6,2020-02-10,675643
1798228,6,2020-02-10,605625
1798229,2,2020-02-10,393010
1798230,1,2020-02-10,278663
1798231,1,2020-02-10,476631
1798232,1,2020-02-10,53823
1798233,1,2020-02-10,39257
1798234,6,2020-02-10,716603
1798235,6,2020-02-10,585342
1798236,5,2020-02-10,598899
1798237,6,2020-02-16,103614
1798238,6,2020-02-11,726587
1798239,6,2020-02-10,95879
1798240,5,2020-02-10,763447
1798241,6,2020-02-10,256883
1798242,5,2020-02-11,595002
1798243,5,2020-02-11,608725
1798244,6,2020-02-11,553873
1798245,5,2020-02-10,670594
1798246,2,2020-02-10,714672
1798247,5,2020-02-10,625885
1798248,5,2020-02-10,581347
1798249,1,2020-02-10,647065
1798250,2,2020-02-10,751179
1798251,3,2020-02-10,240221
1798252,6,2020-02-10,617199
1798253,6,2020-02-11,189616
1798254,5,2020-02-10,763442
1798255,2,2020-02-10,397107
1798256,3,2020-02-10,695703
1798257,1,2020-02-10,7966
1798258,1,2020-02-10,619294
1798259,2,2020-02-10,351320
1798260,1,2020-02-10,256721
1798261,6,2020-02-10,752736
1798262,2,2020-02-10,425791
1798263,5,2020-02-10,334423
1798264,1,2020-02-10,762972
1798265,1,2020-02-15,763423
1798266,6,2020-02-10,352556
1798267,3,2020-02-13,178639
1798268,5,2020-02-11,661941
1798269,5,2020-02-10,752392
1798270,6,2020-02-10,447303
1798271,1,2020-02-10,289082
1798272,5,2020-02-10,600972
1798273,6,2020-02-11,502692
1798274,1,2020-02-10,119144
1798275,2,2020-02-15,484520
1798276,5,2020-02-24,7567
1798277,5,2020-02-10,761268
1798278,6,2020-02-10,300394
1798279,2,2020-02-10,479293
1798280,1,2020-02-10,752289
1798281,3,2020-02-10,12064
1798282,6,2020-02-10,484117
1798283,5,2020-02-11,629934
1798284,5,2020-02-11,593440
1798285,5,2020-02-11,28071
1798286,5,2020-02-10,186324
1798287,6,2020-02-10,732853
1798288,5,2020-02-20,637614
1798289,2,2020-02-10,753518
1798290,3,2020-02-10,494762
1798291,5,2020-02-10,626494
1798292,5,2020-02-16,58575
1798293,5,2020-02-11,608383
1798294,1,2020-02-10,477002
1798295,5,2020-02-10,588783
1798296,5,2020-02-10,763452
1798297,2,2020-02-20,615141
1798298,5,2020-02-11,142200
1798299,1,2020-02-10,663832
1798300,6,2020-02-10,220641
1798301,6,2020-02-10,89394
1798302,2,2020-02-10,296785
1798303,5,2020-02-10,469367
1798304,1,2020-02-11,588290
1798305,1,2020-02-10,551863
1798306,1,2020-02-10,746308
1798307,6,2020-02-10,507097
1798308,5,2020-02-10,575569
1798309,1,2020-02-11,116482
1798310,6,2020-02-10,19161
1798311,6,2020-02-11,72107
1798312,6,2020-02-10,542587
1798313,6,2020-02-10,763086
1798314,1,2020-02-11,187898
1798315,5,2020-02-15,620719
1798316,1,2020-02-11,518636
1798317,6,2020-02-11,270370
1798318,2,2020-02-12,621935
1798319,6,2020-02-10,484117
1798320,5,2020-02-10,736952
1798321,5,2020-02-14,697330
1798322,5,2020-02-10,761212
1798323,1,2020-02-10,663247
1798324,5,2020-02-15,617589
1798325,2,2020-02-10,703185
1798326,1,2020-02-10,718353
1798327,6,2020-02-14,594850
1798328,2,2020-02-11,223892
1798329,6,2020-02-16,509319
1798330,6,2020-02-10,443135
1798331,1,2020-02-11,485136
1798332,5,2020-02-10,659094
1798333,2,2020-02-13,634989
1798334,1,2020-02-15,500187
1798335,2,2020-02-10,763457
1798336,1,2020-02-10,272047
1798337,6,2020-02-13,620613
1798338,6,2020-02-10,720001
1798339,1,2020-02-10,763451
1798340,6,2020-02-10,408982
1798341,5,2020-02-12,98693
1798342,6,2020-02-12,71757
1798343,2,2020-02-10,89718
1798344,5,2020-02-10,565242
1798345,6,2020-02-11,91167
1798347,2,2020-02-16,603394
1798348,5,2020-02-10,289660
1798349,2,2020-02-15,516956
1798350,6,2020-02-10,524510
1798351,5,2020-02-18,146042
1798352,1,2020-02-10,763459
1798353,5,2020-02-12,486967
1798354,6,2020-02-10,607327
1798355,1,2020-02-10,592949
1798356,2,2020-02-12,698042
1798357,2,2020-02-10,120417
1798358,6,2020-02-10,763461
1798359,2,2020-02-10,205387
1798360,1,2020-02-10,741371
1798362,6,2020-02-10,628362
1798363,2,2020-02-10,585572
1798364,6,2020-02-10,487722
1798365,5,2020-02-10,763445
1798366,1,2020-02-10,361363
1798367,5,2020-02-11,637350
1798368,5,2020-02-11,470324
1798369,1,2020-02-10,161741
1798370,5,2020-02-11,517522
1798371,5,2020-02-10,724834
1798372,3,2020-02-10,31225
1798373,6,2020-02-15,638154
1798374,2,2020-02-10,369597
1798375,1,2020-02-11,100755
1798376,1,2020-02-13,487382
1798377,6,2020-02-10,572376
1798378,5,2020-02-10,64870
1798379,6,2020-02-10,102875
1798380,6,2020-02-10,123125
1798381,5,2020-02-10,740657
1798382,1,2020-02-10,538161
1798383,5,2020-02-10,24098
1798384,1,2020-02-10,755432
1798385,5,2020-02-11,502457
1798386,5,2020-02-10,763463
1798387,6,2020-02-15,587514
1798388,5,2020-02-10,469740
1798389,6,2020-02-10,538103
1798390,6,2020-02-10,763455
1798391,5,2020-02-10,353365
1798392,6,2020-02-10,287822
1798393,6,2020-02-10,230656
1798394,6,2020-02-10,619782
1798395,6,2020-02-10,488
1798396,6,2020-02-14,763450
1798397,3,2020-02-10,724233
1798398,1,2020-02-15,552959
1798399,5,2020-02-11,581420
1798400,2,2020-02-12,609133
1798401,2,2020-02-10,763433
1798402,6,2020-02-10,763444
1798403,6,2020-02-10,763099
1798404,6,2020-02-10,348300
1798405,6,2020-02-10,658731
1798406,2,2020-02-14,610775
1798407,3,2020-02-10,379566
1798408,6,2020-02-10,756303
1798409,2,2020-02-10,467739
1798410,2,2020-02-15,650070
1798411,2,2020-02-10,516141
1798412,2,2020-02-15,762108
1798413,5,2020-02-13,609476
1798414,2,2020-02-11,596167
1798415,5,2020-02-10,96459
1798416,3,2020-02-13,181463
1798417,2,2020-02-15,553994
1798418,1,2020-02-11,554729
1798419,5,2020-02-10,562390
1798421,2,2020-02-15,741099
1798422,1,2020-02-10,290989
1798424,5,2020-02-10,179187
1798425,2,2020-02-13,623763
1798426,2,2020-02-10,230505
1798428,2,2020-02-10,470961
1798429,6,2020-02-11,566084
1798430,2,2020-02-16,71579
1798431,5,2020-02-10,137062
1798432,1,2020-02-11,683423
1798433,6,2020-02-10,653474
1798434,5,2020-02-10,83259
1798435,2,2020-02-10,763320
1798436,5,2020-02-11,89801
1798437,2,2020-02-16,763454
1798438,2,2020-02-10,763460
1798439,5,2020-02-10,381301
1798440,6,2020-02-10,587442
1798441,1,2020-02-10,620752
1798442,2,2020-02-10,273865
1798443,2,2020-02-13,585610
1798444,6,2020-02-10,630735
1798445,6,2020-02-10,750641
1798446,1,2020-02-15,135110
1798447,6,2020-02-10,684590
1798448,2,2020-02-10,759429
1798449,1,2020-02-10,763470
1798450,6,2020-02-11,497957
1798451,5,2020-02-10,763474
1798452,1,2020-02-10,306935
1798453,2,2020-02-11,636272
1798454,5,2020-02-13,500408
1798455,1,2020-02-11,300251
1798456,1,2020-02-10,508549
1798457,1,2020-02-11,600914
1798458,2,2020-02-11,692295
1798459,5,2020-02-24,515840
1798460,6,2020-02-10,505173
1798461,2,2020-02-10,249781
1798462,5,2020-02-10,507508
1798463,2,2020-02-10,714529
1798464,2,2020-02-10,663556
1798465,5,2020-02-11,654297
1798466,6,2020-02-10,545795
1798467,6,2020-02-14,751748
1798468,1,2020-02-11,730926
1798469,5,2020-02-20,637755
1798470,6,2020-02-10,611511
1798471,2,2020-02-16,638951
1798472,1,2020-02-10,619314
1798473,1,2020-02-10,586118
1798474,6,2020-02-10,763145
1798475,1,2020-02-11,329035
1798476,2,2020-02-10,175936
1798477,5,2020-02-15,324176
1798478,5,2020-02-13,26771
1798479,6,2020-02-10,484243
1798480,6,2020-02-12,629536
1798481,6,2020-02-15,471826
1798482,2,2020-02-11,748636
1798483,2,2020-02-10,112527
1798484,1,2020-02-10,418709
1798485,5,2020-02-11,763458
1798486,5,2020-02-10,311765
1798487,5,2020-02-10,1060
1798488,1,2020-02-10,46744
1798489,6,2020-02-10,594286
1798490,6,2020-02-10,748959
1798491,2,2020-02-10,14702
1798492,6,2020-02-10,658731
1798493,6,2020-02-11,136320
1798494,2,2020-02-10,615376
1798495,6,2020-02-10,517621
1798496,2,2020-02-12,296798
1798497,5,2020-02-12,613304
1798498,1,2020-02-11,560313
1798499,3,2020-02-10,600189
1798500,5,2020-02-10,745717
1798501,6,2020-02-16,97382
1798502,2,2020-02-10,482850
1798503,1,2020-02-12,750191
1798504,2,2020-02-12,626849
1798505,5,2020-02-10,516228
1798506,1,2020-02-17,59024
1798507,1,2020-02-11,534392
1798508,5,2020-02-10,763467
1798509,6,2020-02-15,632072
1798510,2,2020-02-17,527209
1798511,1,2020-02-12,576072
1798512,5,2020-02-11,476545
1798513,2,2020-02-11,544274
1798514,6,2020-02-10,188065
1798515,2,2020-02-13,759429
1798516,1,2020-02-11,631458
1798517,5,2020-02-10,630795
1798518,6,2020-02-10,396099
1798519,5,2020-02-11,46160
1798520,2,2020-02-10,670842
1798521,5,2020-02-15,761914
1798522,3,2020-02-10,50851
1798523,6,2020-02-16,461221
1798524,6,2020-02-15,628868
1798525,3,2020-02-15,491739
1798526,6,2020-02-10,389560
1798527,5,2020-02-10,569303
1798528,2,2020-02-10,703062
1798529,1,2020-02-10,314936
1798530,2,2020-02-10,326039
1798531,5,2020-02-12,673740
1798532,6,2020-02-10,594286
1798533,2,2020-02-10,468028
1798534,2,2020-02-14,100590
1798535,1,2020-02-10,425093
1798536,6,2020-02-12,355162
1798537,2,2020-02-10,640370
1798538,2,2020-02-10,723026
1798539,5,2020-02-11,550919
1798540,5,2020-02-10,141210
1798541,1,2020-02-12,467202
1798542,5,2020-02-12,456957
1798543,2,2020-02-10,314023
1798544,2,2020-02-11,518643
1798545,6,2020-02-10,762970
1798546,6,2020-02-10,763456
1798547,5,2020-02-10,657055
1798548,2,2020-02-10,585164
1798549,6,2020-02-15,535274
1798550,5,2020-02-10,752658
1798551,2,2020-02-10,623618
1798552,6,2020-02-10,746450
1798553,2,2020-02-10,167885
1798554,2,2020-02-10,763464
1798555,6,2020-02-11,403186
1798556,2,2020-02-10,603448
1798558,1,2020-02-10,574646
1798559,6,2020-02-10,497514
1798560,6,2020-02-14,670461
1798561,5,2020-02-10,86994
1798562,2,2020-02-10,508252
1798563,5,2020-02-12,632274
1798564,5,2020-02-13,390691
1798565,5,2020-02-11,705360
1798566,5,2020-02-15,608459
1798567,6,2020-02-15,501623
1798568,5,2020-02-11,580376
1798569,2,2020-02-15,733108
1798570,5,2020-02-10,44752
1798571,2,2020-02-19,584178
1798572,6,2020-02-14,608271
1798573,5,2020-02-10,585124
1798574,2,2020-02-10,332528
1798575,6,2020-02-15,541011
1798576,6,2020-02-10,464113
1798577,5,2020-02-11,23025
1798578,2,2020-02-12,345468
1798579,5,2020-02-11,514295
1798580,6,2020-02-10,733111
1798581,1,2020-02-17,59024
1798582,1,2020-02-12,691136
1798583,1,2020-02-11,692815
1798584,6,2020-02-10,583358
1798585,3,2020-02-10,555473
1798586,6,2020-02-10,763462
1798587,6,2020-02-10,753711
1798588,6,2020-02-11,664892
1798589,6,2020-02-10,763476
1798590,5,2020-02-10,579842
1798591,6,2020-02-11,128503
1798592,1,2020-02-11,398957
1798593,6,2020-02-15,376501
1798594,6,2020-02-11,158907
1798595,2,2020-02-10,763477
1798596,5,2020-02-16,592591
1798597,6,2020-02-10,632222
1798598,5,2020-02-10,12457
1798599,1,2020-02-10,755432
1798600,2,2020-02-10,573755
1798601,6,2020-02-10,763147
1798602,3,2020-02-10,340024
1798603,2,2020-02-15,763483
1798604,2,2020-02-13,614502
1798605,1,2020-02-10,750617
1798606,6,2020-02-10,121423
1798607,5,2020-02-10,449547
1798608,6,2020-02-11,455499
1798609,1,2020-02-10,763485
1798610,2,2020-02-10,381944
1798611,5,2020-02-10,94556
1798612,6,2020-02-11,463403
1798613,5,2020-02-10,225756
1798614,5,2020-02-10,94455
1798615,6,2020-02-11,763486
1798616,1,2020-02-10,326799
1798617,5,2020-02-10,756107
1798618,6,2020-02-10,763472
1798619,5,2020-02-10,763487
1798620,3,2020-02-10,763482
1798621,6,2020-02-10,658731
1798622,6,2020-02-10,211556
1798623,2,2020-02-15,763483
1798624,1,2020-02-10,763491
1798625,6,2020-02-10,762736
1798626,5,2020-02-10,633466
1798627,6,2020-02-10,403248
1798628,15,2020-02-10,763493
1798629,2,2020-02-10,720667
1798630,6,2020-02-10,658731
1798631,1,2020-02-10,708737
1798632,1,2020-02-10,326799
1798633,6,2020-02-10,208993
1798634,6,2020-02-10,171509
1798635,2,2020-02-10,458211
1798636,6,2020-02-10,683657
1798637,1,2020-02-10,763495
1798638,5,2020-02-10,678322
1798639,5,2020-02-10,22417
1798640,2,2020-02-11,709868
1798641,3,2020-02-10,684213
1798642,6,2020-02-10,232965
1798643,2,2020-02-10,760664
1798644,5,2020-02-10,751422
1798645,5,2020-02-10,763497
1798646,6,2020-02-10,258066
1798647,2,2020-02-11,606298
1798648,1,2020-02-11,589364
1798649,6,2020-02-11,285614
1798650,2,2020-02-10,490834
1798651,6,2020-02-10,57708
1798652,5,2020-02-10,490173
1798653,5,2020-02-10,587603
1798654,2,2020-02-10,726967
1798655,1,2020-02-10,763261
1798656,6,2020-02-10,763490
