product_id,height,width,length,weight,can_mix
173108,20,20,10,250,Toilet
173109,6.7,5.8,5.8,113,Food
173110,6.7,5.8,5.8,113,Food
173111,25,29,7,NULL,NULL
173112,35,25,7,NULL,NULL
173113,20,12,5,400,NULL
173114,20,12,5,400,NULL
173116,5.5,17.5,23,768,Food
173117,NULL,NULL,NULL,NULL,NULL
173119,5,21,25,524,Food
173120,20,9,5,375,Food
173121,23.5,9,5,NULL,NULL
173122,10,5,5,78,Toilet
173123,7,5,3,NULL,Food
173124,9,11,9,100,Toilet
173125,10.15,4.5,3.5,NULL,Food
173126,17,6,6,NULL,Food
173127,25,4,5,NULL,NULL
173128,22.5,7,7,650,Food
173129,25,7,7,1074,Food
173130,NULL,NULL,NULL,NULL,NULL
173131,17,10,8,NULL,NULL
173132,NULL,NULL,NULL,NULL,NULL
173133,NULL,NULL,NULL,NULL,NULL
173134,1,14,15,120,Food
173135,2,23,15,400,Food
173136,2,23,15,400,Food
173137,12,12.5,1.5,70,Food
173138,16,7,3,200,Food
173139,16,7,5,350,Food
173141,22,16,5,165,Food
173142,4,15,18,234,Food
173143,22,14,8,NULL,Food
173144,26,7.5,3.5,140,Food
173145,8.5,10,7,NULL,Food
173146,4,16,11,98,Toilet
173147,16,7,3,102,Food
173148,7,10,5,50,Food
173149,NULL,NULL,NULL,NULL,NULL
173150,5,15,5,125,Food
173151,14,9,1.5,100,Food
173152,14,9,1.5,NULL,NULL
173153,35,25,15,100,Food
173154,35,20,9,96,Food
173155,20,10,4,104,Food
173156,35,25,15,100,NULL
173157,18,10,1,42,Food
173158,14,7,3,NULL,NULL
173159,30,15,4,170,Food
173160,25,4,5,NULL,NULL
173161,NULL,NULL,NULL,NULL,NULL
173162,35,10,10,2070,Food
173163,NULL,NULL,NULL,NULL,NULL
173164,2,9,13,NULL,NULL
173165,NULL,NULL,NULL,NULL,NULL
173166,13.5,6,10,100,Food
173167,14.5,4.5,13.5,180,Food
173168,21,10,6,406,Food
173169,18,9,4,200,Food
173170,18,9,4,195,Food
173171,5.5,11.3,5.5,NULL,NULL
173172,22,10,6,317,Food
173173,24,10,6,305,Food
173174,10,22,6,285,Food
173175,15,25,7,250,Food
173176,4,10.5,5,NULL,NULL
173177,4,9,9,156,NULL
173178,12,10,10,820,NULL
173179,5,15,5,135,Food
173180,3,7,16,164,Toilet
173181,9,7.5,7.5,203,Food
173182,9,7,7,205,NULL
173183,9,7.5,7.5,203,NULL
173184,24,6,5,NULL,Toilet
173185,25,11,6,1062,Toilet
173186,19,19,4,48,Toilet
173187,NULL,NULL,NULL,NULL,Food
173188,NULL,NULL,NULL,NULL,Food
173189,4,15,22,500,Food
173190,NULL,NULL,NULL,NULL,Food
173191,NULL,NULL,NULL,NULL,NULL
173192,NULL,NULL,NULL,NULL,NULL
173193,NULL,NULL,NULL,NULL,NULL
173194,3,15,22,964,NULL
173195,NULL,NULL,NULL,NULL,NULL
173196,NULL,NULL,NULL,NULL,NULL
173197,1,7,26,NULL,NULL
173198,1,7,26,NULL,NULL
173199,1,7,26,NULL,NULL
173200,1,6,25,NULL,NULL
173201,16,12,2,80,Food
173202,4,9,9,175,NULL
173203,4,9,9,175,Food
173204,12,8,8,400,Food
173205,35,25,15,10,Food
173206,35,25,15,100,Food
173207,35,25,15,100,NULL
173208,15,35,2,183,Food
173209,2,12,17,152,Food
173210,22,7,4,450,NULL
173211,22,9,7,NULL,NULL
173212,NULL,NULL,NULL,NULL,Food
173213,30,8,8,1140,Food
173214,30,8,8,1140,Food
173215,16,7,5,420,Food
173216,8.5,14,8.5,505,Food
173217,26,15,8,30,Food
173218,17,23,6,NULL,Food
173219,NULL,NULL,NULL,NULL,Food
173220,NULL,NULL,NULL,NULL,NULL
173221,13.5,12.5,0.5,42,Food
173222,NULL,NULL,NULL,NULL,NULL
173223,5,15,14,570,Food
173224,20,5,5,510,Food
173225,16,5.5,5.5,200,Food
173226,24,6,5,314,Toilet
173227,NULL,NULL,NULL,NULL,NULL
173228,4,10,10,40,NULL
173229,3,10,10,260,NULL
173230,14.2,5.5,7.5,200,Food
173231,5,5,5,120,Food
173232,14,9,1.5,NULL,NULL
173233,35,25,15,10,Food
173234,35,25,15,100,NULL
173235,23,12.5,10,NULL,NULL
173236,NULL,NULL,NULL,NULL,Food
173237,5,5,5,20,Food
173238,NULL,NULL,NULL,NULL,Food
173242,6,19,19,900,Food
173243,6,10,5,90,Food
173244,8,22,33,1000,Food
173245,5,16,15,NULL,Food
173246,6,18,16,NULL,Food
173247,3,11,16,250,Food
173248,5,17,21,500,Food
173249,8,24,27,1000,Food
173250,6,14,19,600,Food
173251,9,27,26,2000,Food
173252,8,15,21,700,Food
173253,10,27,30,2000,Food
173254,11,24,12,1000,Food
173255,9,22,20,2000,Food
173256,9,17,18,600,Food
173257,5,17,21,600,Food
173258,6,20,27,1000,Food
173259,9,15,13,600,Food
173260,7,23,27,800,Food
173261,5,18,17,NULL,Food
173262,8,20,14,800,Food
173263,9,26,25,2000,Food
173264,11,21,35,1500,Food
173265,12,23,22,NULL,Food
173266,NULL,NULL,NULL,NULL,NULL
173268,19,5.5,3.5,130,Food
173270,22,5,5,NULL,Food
173271,17,8,8,546,Toilet
173272,21,12,12,NULL,Toilet
173273,12,6,3,NULL,Food
173274,12.5,3.5,3.5,257,NULL
173275,2,8,12,12,NULL
173290,17,4,4,150,Food
173292,18,4.5,4.5,150,Food
173480,21,10,6,420,Food
173482,5,18.5,4,90,Toilet
173483,1,10,15,40,Food
173484,3.8,18.3,3.1,0.107,Toilet
173486,40,19,10,NULL,Food
173487,5,13,21,1050,Food
173489,29,6,10,510,Food
173492,20,13,13,2250,Food
173493,9,15,23,500,Food
173494,5,17,14,650,Food
173495,16,29,33,2000,Food
173496,8,26,27,1300,Food
173497,6,15,21,600,Food
173498,33,7,19,478,Food
173499,32,22,18,1,Food
173500,32,22,18,1,Food
173501,32,22,18,1,Food
173502,22,30,7,1,Food
173503,27,22,17,1,Food
173504,18,15,15,1,Food
173506,14,9.5,2,34,Food
173507,19,2,1,NULL,Food
173508,14,9.5,2,36,Food
173509,13,12,1,45,Food
173510,13,12,2,45,Food
173511,17,11.5,1.5,80,Food
173512,17,11.5,1.5,NULL,Food
173513,15,12,4,NULL,Food
173514,4,20,25,308,Food
173515,5.5,16,25,852,Food
173516,14.3,8.3,3.6,NULL,Food
173524,NULL,NULL,NULL,NULL,NULL
173525,30,40,28,NULL,Food
173526,5,29,20,1000,Food
173527,8,11,11,NULL,Food
173528,NULL,NULL,NULL,NULL,NULL
173529,1,1,1,NULL,Food
173530,NULL,NULL,NULL,NULL,Food
173531,30.5,16,10,NULL,NULL
173532,25,16,13,NULL,Food
173538,25,8,6.5,1062,Food
173539,12,4,5,216,Food
173542,25.7,11,11,1877,Food
173543,34,8,8,1212,Food
173547,17,11.5,1.5,NULL,Food
173548,24,5,5,365,Food
173550,16,7,3,102,Food
173551,16,7,3,238,Food
173552,16,7,3,194,Food
173554,12,10,8,NULL,NULL
173555,NULL,NULL,NULL,NULL,NULL
173556,NULL,NULL,NULL,NULL,NULL
173559,3,22.5,11.5,388,Food
173560,7,11.5,11.5,480,Toilet
173561,13,12,12,962,Toilet
173562,6,8,10,392,Toilet
173564,12.5,8,15,1402,Food
173565,5,11,10,250,Food
173572,18,9,3,NULL,Food
173576,30.7,16.1,16.1,NULL,NULL
173577,30,40,28,NULL,NULL
173578,9,7,7,153,Food
173579,9,7.5,7.5,155,Food
173580,9,7.5,7.5,155,Food
173581,1,10.5,15,200,Food
173582,5,14,10,492,Food
173587,21,12,4,326,Food
173591,26,16,6,300,Food
173592,29,8,8,780,Food
173593,19,9,5.7,1000,Food
173594,27,9,8,1142,Food
173595,20,11,6,1004,Food
173596,32.6,15.5,11.5,NULL,Toilet
173597,NULL,NULL,NULL,NULL,Toilet
173598,30.7,16.1,16.1,NULL,NULL
173599,30.7,16.1,16.1,NULL,NULL
173604,32.6,15.5,11.5,NULL,NULL
173605,NULL,NULL,NULL,NULL,NULL
173606,24,21,9,352,Food
173607,12,19,12,117,Food
173608,19,25,10,328,Food
173609,9,10,7.5,3,NULL
173610,22,6,6,542,Food
173611,22,6,6,542,Food
173615,17,20,20,1,Food
173616,7,17,28.5,1,Food
173617,23,20,12,1,Food
173618,6,6,40,922,Food
173619,23,8,8,137,Food
173620,23,8,8,137,Food
173621,23,8,8,137,Food
173622,NULL,NULL,NULL,NULL,NULL
173623,34,10,10,1580,Food
173625,35,9.5,9.5,1578,Food
173626,22,20,6.5,1630,Food
173627,36,12,24,6568,Food
173628,4,14,21,1004,Food
173629,4,9,15,504,Food
173630,4,23,15,250,Food
173631,15,9,2,74,Food
173632,10,10,34,550,Food
173633,18,25,10,390,Food
173634,5,15,15,240,Food
173635,11,7,7,350,Food
173636,8,11,16,464,Food
173637,10,10,10,100,Food
173638,12,15,20,900,Food
173639,11,15,15,700,Food
173640,13,30,15,220,Food
173641,NULL,NULL,NULL,NULL,NULL
173642,11,16,22,NULL,Food
173643,3,11,39,NULL,Food
173644,7,11,52,NULL,Food
173645,10,53,16,300,Food
173646,11,13,13,900,Food
173647,15,17,19,2000,Food
173648,8,11,12,280,Food
173649,7,11,10,280,Food
173650,9,18,23,500,Food
173651,20,20,35,5000,Food
173652,4,11,15,34,Food
173653,20,13,4,34,Food
173656,35,10,10,1540,Food
173657,5,15,20,958,Food
173661,9,22,42,6242,Food
173662,29,8,8,1032,Food
173663,8,14,15,220,Food
173664,4,12,6,58,Food
173665,10,10,8,100,Food
173666,9,20,13,390,Food
173667,4,8,52,204,Food
173668,25,18,11,416,Food
173670,6,14,13,228,Food
173671,5,14,13,254,Food
173673,10,10,1,NULL,Toilet
173676,15,6,6,337,Food
173679,NULL,NULL,NULL,NULL,Food
173681,NULL,NULL,NULL,NULL,Food
173683,19,10,8,200,Food
173684,14.3,8.3,3.6,NULL,Food
173686,9,8,8,155,Food
173687,1,1,1,200,Food
173688,1,1,1,NULL,Food
173689,5.8,10.5,13.5,1,Food
173690,NULL,NULL,NULL,NULL,Food
173691,4,19,11,48,Food
173692,28,41,28,54,Food
173693,NULL,NULL,NULL,NULL,NULL
173694,22,17,5.3,NULL,NULL
173696,NULL,NULL,NULL,NULL,NULL
173697,NULL,NULL,NULL,NULL,NULL
173698,NULL,NULL,NULL,NULL,NULL
173699,NULL,NULL,NULL,NULL,NULL
173701,NULL,NULL,NULL,NULL,NULL
173702,NULL,NULL,NULL,NULL,NULL
173703,NULL,NULL,NULL,NULL,NULL
173704,NULL,NULL,NULL,NULL,NULL
173705,NULL,NULL,NULL,NULL,Food
173706,22,8,8,1501,Food
173707,31,20.8,8,550,Food
173708,21,12,5,266,Food
173709,12,8,15,1234,Food
173710,9,35,6,319,Food
173711,6,10,29,366,Food
173712,4.5,11.5,21,256,Food
173713,5,12,21,276,Food
173714,15,19,5,320,Food
173715,29,20,8,572,Food
173721,1,13,15,76,Food
173722,14.3,8.3,3.6,NULL,Food
173723,14.3,8.3,3.6,NULL,Food
173724,17,10,8.5,585,Food
173725,20,20,20,256,Food
173726,2,10,14,65,Food
173727,4.5,5.5,5.5,126,Food
173732,21,16,5,384,Food
173733,20,14,5,364,Food
173736,14,6,7,NULL,Food
173737,24.5,18,5,555,Food
173739,22,18,6,522,Food
173740,16,3,12,500,Food
173741,NULL,NULL,NULL,NULL,Food
173742,12,10,8,300,Food
173743,16.8,10.4,7.2,NULL,Food
173744,15.5,13,13,973,Food
173745,16,14,14,1000,Food
173746,14.3,8.3,3.6,NULL,Food
173747,14.3,8.3,3.6,NULL,Food
173748,10,10,10,246,Food
173749,12.5,12.5,12.5,245,Food
173753,NULL,NULL,NULL,NULL,Food
173754,3,12.5,19.5,354,Toilet
173755,13,6,6,166,Food
173756,6,20,5,335,NULL
173757,13,6,6,166,Food
173759,NULL,NULL,NULL,NULL,Food
173760,NULL,NULL,NULL,NULL,Food
173762,17,11.5,1.5,NULL,NULL
173764,1,1,1,NULL,Food
173765,13,11,11,400,Food
173766,13,10,10,400,Food
173767,18,13,13,1082,Food
173768,12,7.5,15,1330,Food
173769,NULL,NULL,NULL,NULL,NULL
173772,14,3,9,100,Food
173773,15,8,3,104,Food
173774,15,8,2,90,Food
173775,15,8,3,104,Food
173776,NULL,NULL,NULL,NULL,Food
173777,12,9,4,232,Food
173778,4,9,14.5,238,Toilet
173779,5.5,8,3,84,Toilet
173780,11.5,9,4,228,Food
173781,7,10,5.5,254,Toilet
173782,25,20,5,16,Food
173783,9,10,7.5,3,Food
173784,25,20,5,16,NULL
173785,25,20,5,24,NULL
173877,10,10,10,100,NULL
173878,4,4,4,10,Food
173880,1,1,1,10,Food
173881,10,5,5,10,Food
173882,10,5,5,10,Food
173883,4,10,35,850,Food
173884,1,1,1,10,Food
173885,10,10,10,100,NULL
173886,6,18,27,1020,Food
173887,20,14,8,405,Food
173888,21,13,5,405,Food
173889,10,10,10,400,Food
173890,NULL,NULL,NULL,NULL,Food
173891,10,22,40,6915,Food
173892,11,11,3,220,Food
173893,12,11,4,253,Food
173894,10,35,43,1923,Food
173895,NULL,NULL,NULL,NULL,Food
173896,11,21,14,2068,Food
173898,13,6.5,6.5,374,Food
173899,4,4,4,10,Food
173918,3,14,13,500,Food
173919,17,19,6,320,Food
173920,7,5,5,170,Food
173921,NULL,NULL,NULL,NULL,Food
173922,9,20,3,530,Food
173923,9,20,3,530,Food
173924,19,15,3,250,Food
173925,NULL,NULL,NULL,NULL,Food
173926,NULL,NULL,NULL,NULL,Food
173927,10,5,5,NULL,Food
173928,10,7,5,NULL,Food
173929,NULL,NULL,NULL,NULL,NULL
173930,9,7,7,340,Food
173931,8,11,11,530,Toilet
173932,12.5,19.5,2.5,510,Food
173933,25,18,5,1050,Food
173934,15,10,7,NULL,Food
173935,10,10,7,NULL,Food
173936,20,9,5,375,Food
173937,20,9,5,375,Food
173938,NULL,NULL,NULL,NULL,Food
173939,6.5,10.5,24,500,Food
173940,29,13,10,503,NULL
173941,26,9,8.5,1000,Food
173942,33,12,12,2882,Food
173943,26,8.5,8.5,1000,Food
173944,26,9,9,1030,Food
173945,22,8,8,780,Food
173946,NULL,NULL,NULL,NULL,Food
173947,NULL,NULL,NULL,NULL,Food
173948,NULL,NULL,NULL,NULL,Food
173949,NULL,NULL,NULL,NULL,Food
173950,18,13,4,420,NULL
173951,30,20,4,1080,NULL
173952,NULL,NULL,NULL,NULL,NULL
173953,NULL,NULL,NULL,NULL,Food
173954,3,24,25,502,Food
173955,18,11,7,425,Food
173956,4,9,9,170,Food
173957,4,8.5,8.5,170,Food
173958,4,4,4,10,Food
173959,8,11,16,464,Food
173960,12,7,7,NULL,Food
173961,26,9,9,1045,Food
173962,22.5,15,6.2,NULL,NULL
173963,20,15,5.5,1000,Food
173964,16.5,22,3,1000,Food
173965,21,7.5,3,352,Toilet
173966,22,15,5,1000,Food
173967,11,11,3,NULL,Food
173968,21,8,7.5,NULL,Food
173969,10,7,7,434,Food
173970,6,10,10,256,Food
173971,4,14,13,276,Food
173972,20,25,16,6782,Food
173973,13,11,6,510,Food
173974,4,15,12,530,Food
173975,9,12,8,1080,Food
173976,12,9,1,NULL,Food
173977,15,10,2,NULL,Food
173978,NULL,NULL,NULL,NULL,Food
173980,30,9,7,1086,Food
173982,5,12,23,NULL,Food
173983,21,16,6,1100,Food
173984,NULL,NULL,NULL,NULL,Food
173985,5,13,25,1.04,Food
173986,5,23,12,1120,Food
173987,6,12,24,NULL,Food
173988,25,12,5,1100,Food
173989,NULL,NULL,NULL,NULL,Food
173990,12,5,7,NULL,Food
173991,12,5,7,NULL,Food
173992,1,1,1,1,Food
173993,24.5,6.5,6.5,630,Food
173994,16,6,6,422,Food
173995,16,6,6,422,Food
173996,5.5,20.5,25,1635,Food
173997,33,9,9,1586,Food
173998,22,7,7,530,Food
173999,22,7,7,540,Food
174000,19,21,7,1100,Food
174001,20,5.5,5.5,544,Food
174002,6,12,24,1.13,Food
174003,14,17,10,1376,Food
174005,3,25,12,856,Food
174008,32,22,18,1,NULL
174049,30.1,19,8.5,2000,Pets
174050,40,55,12,8000,Pets
174051,5,5,5,20,Food
174052,5,5,5,20,Food
174053,5,5,5,20,Food
174054,5,5,5,20,Food
174055,5,5,5,20,Food
174056,5,5,5,20,Food
174057,5,5,5,20,Food
174058,5,5,5,20,Food
174059,5,5,5,20,Food
174060,5,5,5,20,Food
174061,34.8,23,10,3000,Pets
174062,34.9,23,10,3000,Pets
174063,120,45,10,NULL,Food
174064,47,35,12,9000,Food
174065,60,37,10,12000,NULL
174066,40,55,12,8000,Food
174067,60,38,14,17500,Food
174068,53,40,13,12000,Food
174069,60,38,14,17500,Pets
174070,38,35,14,5000,Food
174071,60,38,14,17500,Pets
174072,18,20,10,2500,Food
174073,38,20,10,NULL,Food
174074,60,38,14,17500,Pets
174075,40,20.2,12.5,6000,Food
174076,40,20.2,12.5,6000,Food
174077,10,40,23,3000,Food
174078,34.14,23,10,3000,Pets
174079,5,5,5,20,Food
174080,60,42,13,15000,Pets
174081,95,50,11,30000,Pets
174082,38,20,10,3000,Food
174083,60,42,13,15000,Pets
174084,38,20,10,3000,Food
174085,60,42,13,15000,Pets
174086,95,50,11,30000,Pets
174087,60,42,13,15000,Pets
174088,95,50,11,30000,Pets
174089,5,5,5,20,Food
174090,5,5,5,20,Food
174091,5,5,5,20,Food
174092,5,5,5,20,Food
174093,16,10,9,99,NULL
174094,16,10,9,99,NULL
174095,16,10,9,85,NULL
174096,19,14,5,NULL,Food
174097,5,5,5,20,Food
174098,5,5,5,20,Food
174099,5,5,5,20,Food
174100,5,5,5,20,Food
174101,5,5,5,20,Food
174102,34.7,23,10,3000,Pets
174103,5,5,5,20,Food
174104,5,5,5,20,Food
174105,40,55,12,8000,NULL
174106,13,9,2,93,Food
174107,15,10,3,85,Food
174108,20,15,3,85,Food
174109,40,20.2,12.5,6000,Food
174110,40,20.2,12.5,6000,Food
174111,30,23,4,1300,Food
174112,30,23,4,1300,Food
174113,30,23,4,1300,Food
174114,30,23,4,1300,Food
174115,30,23,4,1300,Food
174116,5,5,5,20,Food
174117,12,9,1,86,Pets
174118,5,5,5,20,Food
174119,12,9,1,86,Pets
174120,12,9,1,86,Pets
174121,41,31,7,NULL,Pets
174122,35,31,10,3500,Food
174123,40,20.2,12.5,6000,Food
174124,35,31,10,3500,Food
174125,41,31,7,NULL,Food
174126,4,9,9,169,Food
174127,4,9,9,169,Food
174128,4,9,9,169,Food
174129,10,38,25,3000,Food
174130,5,5,5,20,Food
174131,5,5,5,20,Food
174132,5,5,5,20,Food
174133,38,35,14,5000,Food
174134,38,20,10,3000,Food
174135,60,42,13,15000,Pets
174136,27,22,8,NULL,NULL
174137,30,23,7,1500,Food
174138,30,23,7,1500,Food
174139,30,23,7,1500,Food
174140,13,9,1,85,Food
174141,13,9,1,85,Food
174142,13,9,1,85,Food
174143,13,9,1,85,Food
174144,15,10,5,40,NULL
174145,17,13.5,5,60,NULL
174146,15,10,5,60,NULL
174147,0.55,0.35,0.1,20,Pets
174148,28,21,11,4510,Food
174149,5,5,5,20,Food
174150,5,5,5,20,Food
174151,5,5,5,20,Food
174152,5,5,5,20,Food
174153,5,5,5,20,Food
174154,8,9,2,20,Food
174155,30,20,10,3500,Food
174156,20,20,5,1000,Food
174157,20,20,5,1000,Food
174158,5,5,5,20,Food
174159,20,20,5,1000,Food
174160,20,20,5,1000,Food
174161,20,17,7,3500,Pets
174162,20,20,5,1000,Pets
174163,14,6,3,NULL,NULL
174164,20,20,5,1000,Pets
174165,20,20,5,1000,Pets
174166,NULL,NULL,NULL,NULL,NULL
174167,16.4,10.3,4.3,180,Food
174168,32,22,18,1,NULL
174169,32,22,18,1,NULL
174170,32,22,18,1,NULL
174171,32,22,18,1500,NULL
174172,25,20,5,950,NULL
174173,25,20,5,800,NULL
174174,32,22,18,1,NULL
174175,16.4,10.3,4.3,180,Food
174176,16.4,10.3,4.3,180,Food
174177,16.4,10.3,4.3,180,Food
174178,17.5,4,4,165,Food
174179,17.5,4,4,165,Food
174180,16,10,4,200,Food
174181,17.5,4,4,165,Food
174182,17,6,6,370,Food
174183,21,5,5,NULL,Food
174185,25,8,8,780,Food
174186,32,22,18,1,NULL
174187,32,22,18,1,Food
174188,32,22,18,1,NULL
174189,32,22,18,1,NULL
174191,7.4,14.2,13.9,2,NULL
174193,12,7,1.6,10,Food
174194,NULL,NULL,NULL,NULL,Food
174195,NULL,NULL,NULL,NULL,Food
174196,11,8,6,402,Food
174197,NULL,NULL,NULL,NULL,Toilet
174198,11,10,10,485,Toilet
174199,12,8,8,400,Food
174200,12,8,8,400,Food
174201,22,15,4.5,800,Toilet
174202,15,12,4,150,Food
174203,15,12,4,150,Food
174204,15,12,3,150,Food
174206,9,5.5,2.5,26,Food
174207,9,5.5,2,26,Food
174208,9.5,1.5,5.5,15,Food
174209,9.5,2.5,6,26,Food
174210,9,5,2.5,16,Food
174211,9,6,2.5,27,Food
174212,9.5,5.5,1.5,16,Food
174213,9.5,6,2.5,27,Food
174214,9,5,1.5,26,Food
174215,9,5.5,2,26,Food
174216,NULL,NULL,NULL,NULL,Food
174217,NULL,NULL,NULL,NULL,Food
174218,9,5,2,15,Food
174219,9,5,1.5,26,Food
174220,9,5.5,2,26,Food
174221,1,6,9,40,Food
174222,9,5,1.5,26,Food
174223,10,31,31,2005,Food
174224,5,30,10,742,Food
174225,30,40,28,500,Toilet
174228,8,7,7,120,Food
174229,7,5,5,128,Food
174230,7,6,6,204,Food
174231,6.6,6,6,198,Food
174234,32,22,18,1,Food
174235,NULL,NULL,NULL,NULL,Food
174237,NULL,NULL,NULL,NULL,NULL
174238,NULL,NULL,NULL,NULL,Food
174239,32,22,18,1,Food
174240,NULL,NULL,NULL,NULL,Food
174241,16.5,11,3,212,Food
174242,17,11,3,214,Food
174243,16.5,11,2,210,Food
174244,4,14,14,414,Food
174245,23,11,11,424,Food
174246,4,14,14,409,Food
174247,5,12,12,436,Food
174248,23,35,5,480,Food
174249,4,21,35,510,Food
174250,5,17,17,726,Food
174251,23,35,5,380,Food
174252,20,17,5,528,Food
174253,3,15,15,426,Food
174254,5,18,18,806,Food
174255,10,5,5,214,Food
174256,10,11,35,530,Food
174274,NULL,NULL,NULL,NULL,Food
174275,10,35,23,988,Food
174276,33,43,10.7,1912,Food
174277,23.5,11.5,37,1256,Food
174278,33,43,10.7,2000,Toilet
174279,20,30,10,1000,Food
174280,10,35,30,1549,Food
174281,NULL,NULL,NULL,NULL,Food
174282,31,10,38,1694,Food
174283,NULL,NULL,NULL,NULL,Food
174284,10,35,30,1549,Food
174285,3,10,22,150,Food
174286,5,20,11,460,Food
174287,7,17,10,786,Food
174288,18,10,8,120,Food
174289,21,6.5,6.5,400,Food
174290,15,3,3,120,Food
174291,15,15,10,130,Food
174292,7.5,7.3,2.4,42,Toilet
174293,6.5,6,6,82,Food
174294,5.5,15,10,292,Food
174295,13,16,6,272,Food
174296,3,23,26,438,Food
174297,8,13,12,352,Food
174298,8,13,10,376,Food
174299,9,9,6,150,Food
174301,6,25,40,5000,Food
174302,14,15,9,150,Food
174307,95,50,11,30000,Pets
174308,34,20,7,2310,Food
174309,36,24,7,3465,NULL
174310,29,20,6,NULL,NULL
174311,5,5,5,20,Food
174312,5,5,5,20,Food
174313,32,22,18,1,Food
174314,10,4,4,105,Food
174316,13,9,1,85,NULL
174317,14,9,1.5,115,NULL
174320,45,17,20,464,Food
174321,10,13,3,255,Food
174322,3,13,9,258,Food
174323,8,13,16,418,Food
174324,26,9,9,850,Food
174325,11,19,5,353,Food
174326,22,13,5,220,Food
174327,2,15,22,242,Food
174328,15,8,5,219,Food
174329,14,23,2.5,20,Food
174330,14.3,8.3,3.6,NULL,Food
174331,13,29,7.5,512,Food
174332,5,13,10,518,Food
174333,14.3,8.3,3.6,NULL,Food
174334,4,14,11,422,Food
174335,14,6,3,NULL,Food
174336,4,21,15,320,Food
174337,13,16,5,320,Food
174341,14.3,8.3,3.6,NULL,NULL
174342,35,25,15,10,Food
174343,6,25,42,5020,Food
174345,32,22,18,1,Food
174347,32,22,18,1,Food
174348,32,22,18,1,Food
174349,32,22,18,1,Food
174351,NULL,NULL,NULL,NULL,Food
174352,1,1,1,NULL,Food
174353,11,5.7,5.7,330,Food
174355,20,4.5,4.5,NULL,Food
174356,3,12,7,118,Toilet
174357,12,10,10,520,Food
174358,3,10,14,156,Food
174359,16,5,8,152,Toilet
174360,6,6,6,50,NULL
174361,11,4,4,79,NULL
174362,NULL,NULL,NULL,NULL,NULL
174363,2,8,7,12,Toilet
174364,NULL,NULL,NULL,NULL,NULL
174365,2.5,12,13,40,Toilet
174366,13,10,10,470,Food
174367,14.3,8.3,3.6,NULL,Food
174368,14.3,8.3,3.6,NULL,Food
174369,14.3,8.3,3.6,NULL,Food
174370,22,14,5,NULL,Food
174371,22,14,5,NULL,Food
174372,14.3,8.3,3.6,NULL,Food
174373,5,5,5,20,Food
174374,5,5,5,20,Food
174375,5,5,5,20,Food
174376,5,5,5,20,Food
174377,4.5,9,9,156,Pets
174378,4,8.5,8.5,164,Pets
174379,4,9,9,174,Pets
174380,5,5,5,20,Food
174381,5,5,5,20,Food
174383,13,16,5,NULL,Food
174386,40,55,12,8000,Food
174387,38,28,13,3200,Pets
174388,29,21,7,1000,Food
174389,6,21,32,1300,Food
174390,5,21,34,1500,Food
174391,7,22,35,NULL,Food
174392,7,34,21,1.5,Food
174393,2.2,19,11.5,2000,Food
174394,20,24,10,4000,Pets
174395,13.5,5.4,5.4,150,Toilet
174396,13.5,5.4,5.4,150,Toilet
174397,23,8.5,4.5,430,Toilet
174398,18,9.5,4.5,300,Toilet
174399,3,20,12,658,Toilet
174400,10.7,4,4,57,Food
174401,10,4,4,60,Food
174402,NULL,NULL,NULL,NULL,Food
174403,22,8,5,462,Toilet
174404,23.8,7.8,5.8,721,Toilet
174405,7,10,4,103,Food
174406,21,8,4,NULL,Food
174407,21,7,8.5,760,Toilet
174408,10,10,6,385,Toilet
174409,11.5,9,4.7,115,Toilet
174410,26,14,6.5,1035,Toilet
174411,1,1,1,1,Toilet
174412,NULL,NULL,NULL,NULL,Toilet
174413,18,9,5,450,Toilet
174414,22,17,3,870,Toilet
174415,NULL,NULL,NULL,NULL,Food
174416,16.5,11.5,5.5,413,Food
174417,16,10.5,4.5,200,Food
174418,15.3,11.6,0.3,64,Food
174419,16,10,4,200,Food
174420,15.3,11.6,0.3,57,Food
174421,28,5,5,156,Food
174422,15.3,11.6,0.3,57,Food
174423,18,11,2,200,Food
174424,23.5,9,9,894,Toilet
174426,25,8,6,567,Food
174427,NULL,NULL,NULL,NULL,NULL
174428,NULL,NULL,NULL,NULL,NULL
174429,NULL,NULL,NULL,NULL,NULL
174432,14,17,4,20,Food
174433,NULL,NULL,NULL,NULL,Food
174434,9,9,2,200,Food
174435,13,7,1,106,Food
174440,3,16,19,213,Food
174442,19,9,3,NULL,Food
174443,4,4,4,10,Food
174445,9,7,7,153,Food
174446,9,7,7,153,Food
174447,9,7,7,153,Food
174451,17,11.5,1.5,90,Food
174452,1,1,1,NULL,Food
174453,1,1,1,1,Food
174455,NULL,NULL,NULL,NULL,Food
174456,12,4,4,228,Food
174462,14,10.4,4.5,NULL,Food
174463,14.5,12,5,565,Food
174464,2,25,13,438,Food
174465,5,5,5,NULL,Food
174466,3,19,16,414,Food
174467,3,16,15,494,Food
174468,35,5,5,755,Food
174469,NULL,NULL,NULL,NULL,Food
174470,21,14,6,NULL,NULL
174471,5,5,5,20,Food
174472,14.8,11.2,9.5,NULL,NULL
174473,14.8,11.2,9.5,NULL,NULL
174474,16,10,9,99,NULL
174475,60,42,13,15500,Food
174476,2,20,25,460,Food
174477,4,21,26,660,Food
